merchant_id,merchant_name,mcc,mcc_imputed,merchant_category,business_type,city,state,onboarding_date,settlement_account_on_file,merchant_status,declared_avg_ticket_size,declared_avg_ticket_size_was_negative
MCH5317,Seth PLC,7011,False,Hotel & Lodging,Sole Proprietorship,Bengaluru,Karnataka,2023-03-01 07:27:37,False,ACTIVE,2738.46,False
MCH6164,"Bir, Patil and Chahal",5912,True,Pharmacy & Medical,Sole Proprietorship,Mumbai,Maharashtra,2023-03-01 18:39:00,True,ACTIVE,1451.0,False
MCH7901,BALA GROUP,5812,False,Restaurants & Food Service,Partnership,Jaipur,Rajasthan,2023-03-02 12:07:59,True,ACTIVE,,False
MCH3051,Hora-Mahajan,5699,False,Apparel & Fashion,Private Limited,Jaipur,Rajasthan,2023-03-04 00:00:00,False,ACTIVE,3699.21,False
MCH2842,ANNE LTD,5699,False,Apparel & Fashion,Partnership,Delhi,Delhi,2023-03-04 00:00:00,False,ACTIVE,1642.14,False
MCH7729,"Jain, Bail and Rattan",5411,False,Grocery,Private Limited,Pune,Maharashtra,2023-03-04 07:27:56,False,ACTIVE,2571.4,False
MCH9745,"Datta, Kibe and Barad",5912,True,Pharmacy & Medical,Sole Proprietorship,Ludhiana,Punjab,2023-03-05 00:00:00,True,INACTIVE,1003.0,False
MCH4599,Majumdar-Choudhary,5411,True,Grocery,Private Limited,Mumbai,Maharashtra,2023-03-05 16:37:00,True,INACTIVE,1341.81,False
MCH1409,Baral LLC,5912,False,Pharmacy & Medical,Individual,Hyderabad,Telangana,2023-03-06 00:00:00,False,ACTIVE,1891.12,True
MCH5835,"Kanda, Saraf and Prashad",5699,False,Apparel & Fashion,Sole Proprietorship,Jalandhar,Punjab,2023-03-06 00:00:00,False,ACTIVE,622.64,False
MCH8958,Verma-Biswas,5699,False,Apparel & Fashion,Partnership,Amritsar,Punjab,2023-03-06 14:48:00,False,ACTIVE,7196.61,False
MCH3237,Gaba Inc,5999,False,Retail - Other,Sole Proprietorship,Delhi,Delhi,2023-03-06 15:03:00,True,SUSPENDED,,False
MCH2912,"Singhal, Iyengar and Balasubramanian",5411,True,Grocery,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-03-08 00:00:00,True,INACTIVE,4518.86,True
MCH4682,Dora-Chander,4814,False,Telecom & Mobile,Individual,Mumbai,Maharashtra,2023-03-08 00:00:00,False,ACTIVE,1036.09,False
MCH8460,Luthra PLC,5311,True,Department Store,Private Limited,Jaipur,Rajasthan,2023-03-10 19:52:37,True,ACTIVE,2927.81,False
MCH4875,"Sangha, Sodhi and Banik",5999,False,Retail - Other,Sole Proprietorship,Kolkata,West Bengal,2023-03-12 09:59:00,False,INACTIVE,303.18,False
MCH3481,"RAJA, BRAR AND NAGAR",5411,True,Grocery,Private Limited,Delhi,Delhi,2023-03-13 00:00:00,True,ACTIVE,1791.83,False
MCH7023,Walla-Raj,5311,False,Department Store,Individual,Delhi,Delhi,2023-03-16 11:15:32,False,ACTIVE,1307.24,False
MCH1018,Kannan-Khatri,5311,False,Department Store,Individual,Jalandhar,Punjab,2023-03-19 00:00:00,False,ACTIVE,1791.0,False
MCH2293,"pandit, bhavsar and barman",4814,False,Telecom & Mobile,Private Limited,Pune,Maharashtra,2023-03-20 00:50:23,False,ACTIVE,792.61,False
MCH1744,"Mani, Tara and Mane",4131,False,Transportation & Travel,Sole Proprietorship,Ludhiana,Punjab,2023-03-20 16:42:33,False,CLOSED,466.22,False
MCH9483,"Yohannan, Ghose and Pal",5699,False,Apparel & Fashion,Partnership,Hyderabad,Telangana,2023-03-21 23:53:34,False,ACTIVE,4425.5,False
MCH2448,shan ltd,5699,False,Apparel & Fashion,Private Limited,Delhi,Delhi,2023-03-22 16:55:53,False,ACTIVE,331.32,False
MCH1846,Kurian-Chad,7011,False,Hotel & Lodging,Partnership,Chennai,Tamil Nadu,2023-03-23 22:54:26,False,ACTIVE,597.53,False
MCH4184,Dua-Agate,7011,True,Hotel & Lodging,Partnership,Kolkata,West Bengal,2023-03-24 00:00:00,True,INACTIVE,1198.31,False
MCH7203,Sani-Memon,5999,True,Retail - Other,Sole Proprietorship,Amritsar,Punjab,2023-03-25 00:00:00,True,ACTIVE,205.09,True
MCH2240,"Shenoy, Tara and Kala",5912,False,Pharmacy & Medical,Partnership,Chennai,Tamil Nadu,2023-03-25 00:00:00,False,ACTIVE,1500.77,False
MCH9502,VYAS-HAYRE,5942,False,Books & Stationery,Sole Proprietorship,Mumbai,Maharashtra,2023-03-25 00:00:00,False,ACTIVE,777.19,False
MCH8889,"Mahal, Edwin and Dasgupta",5699,False,Apparel & Fashion,Sole Proprietorship,Pune,Maharashtra,2023-03-26 00:00:00,False,SUSPENDED,1329.62,True
MCH7034,Kohli Inc,5411,True,Grocery,Partnership,Bengaluru,Karnataka,2023-03-27 00:00:00,True,ACTIVE,4369.0,False
MCH5362,"Date, Gandhi and Bath",5942,False,Books & Stationery,Partnership,Delhi,Delhi,2023-03-27 14:31:00,True,ACTIVE,,False
MCH9400,SACHAR PLC,5942,False,Books & Stationery,Sole Proprietorship,Kolkata,West Bengal,2023-03-28 00:00:00,False,ACTIVE,872.66,False
MCH9651,Thakkar-Dass,5311,False,Department Store,Private Limited,Jalandhar,Punjab,2023-03-28 04:13:28,False,ACTIVE,2535.0,False
MCH9586,Ghose PLC,7011,False,Hotel & Lodging,Private Limited,Chennai,Tamil Nadu,2023-03-30 00:00:00,False,ACTIVE,2522.89,False
MCH6301,"Apte, Vohra and Gade",4814,False,Telecom & Mobile,Partnership,Jalandhar,Punjab,2023-03-30 00:00:00,False,ACTIVE,2355.49,False
MCH5488,Chaudry-Garde,5411,False,Grocery,Individual,Kolkata,West Bengal,2023-03-31 00:00:00,False,ACTIVE,405.0,False
MCH2753,"Karan, Ganguly and Desai",5999,False,Retail - Other,Private Limited,Amritsar,Punjab,2023-03-31 00:00:00,False,ACTIVE,1254.6,False
MCH4902,"Pingle, Choudhary and Raghavan",7011,False,Hotel & Lodging,Sole Proprietorship,Bengaluru,Karnataka,2023-03-31 00:00:00,False,ACTIVE,482.41,False
MCH8921,"Palla, Kanda and Kohli",5411,False,Grocery,Individual,Jaipur,Rajasthan,2023-04-01 00:00:00,False,INACTIVE,1560.65,False
MCH3161,Mittal-Bawa,5999,False,Retail - Other,Private Limited,Jalandhar,Punjab,2023-04-01 15:06:38,False,ACTIVE,2703.14,False
MCH1170,"Wali, Bala and Sanghvi",5311,False,Department Store,Sole Proprietorship,Bengaluru,Karnataka,2023-04-01 15:30:00,False,INACTIVE,1109.65,False
MCH3917,CHOWDHURY-PANDIT,5699,True,Apparel & Fashion,Private Limited,Hyderabad,Telangana,2023-04-02 00:00:00,True,ACTIVE,445.99,True
MCH3077,Warrior Ltd,4131,False,Transportation & Travel,Partnership,Kolkata,West Bengal,2023-04-02 00:00:00,False,ACTIVE,1448.69,False
MCH4521,Raman PLC,5699,False,Apparel & Fashion,Private Limited,Hyderabad,Telangana,2023-04-02 12:10:00,False,ACTIVE,4397.68,False
MCH1534,"MERCHANT, SARNA AND KORPAL",5912,False,Pharmacy & Medical,Private Limited,Hyderabad,Telangana,2023-04-02 14:45:00,False,CLOSED,3752.5,False
MCH5870,Deol Group,4131,False,Transportation & Travel,Sole Proprietorship,Chennai,Tamil Nadu,2023-04-02 21:18:00,False,SUSPENDED,1911.31,False
MCH2980,Mander and Sons,5411,False,Grocery,Sole Proprietorship,Kolkata,West Bengal,2023-04-03 00:00:00,False,ACTIVE,1129.72,False
MCH5281,RAMASWAMY-BHANDARI,5411,False,Grocery,Partnership,Bengaluru,Karnataka,2023-04-04 00:00:00,False,ACTIVE,113.91,False
MCH1965,Kata Inc,5311,False,Department Store,Private Limited,Amritsar,Punjab,2023-04-04 01:07:57,False,ACTIVE,686.92,False
MCH8663,Khalsa Group,5942,True,Books & Stationery,Partnership,Jalandhar,Punjab,2023-04-05 00:00:00,True,INACTIVE,338.0,False
MCH2647,Saha Inc,5999,False,Retail - Other,Private Limited,Lucknow,Uttar Pradesh,2023-04-06 00:00:00,False,ACTIVE,1551.4,False
MCH3340,VARTY-CHOKSHI,5999,False,Retail - Other,Partnership,Chennai,Tamil Nadu,2023-04-07 03:02:50,False,ACTIVE,311.76,False
MCH5405,Balan-Sabharwal,5812,False,Restaurants & Food Service,Individual,Bengaluru,Karnataka,2023-04-07 06:56:55,False,ACTIVE,2280.95,False
MCH7389,Basu-Bedi,5812,False,Restaurants & Food Service,Partnership,Bengaluru,Karnataka,2023-04-07 12:28:00,True,ACTIVE,,False
MCH1976,"MUTTI, SASTRY AND JHA",5942,False,Books & Stationery,Private Limited,Amritsar,Punjab,2023-04-08 00:00:00,False,ACTIVE,2928.73,False
MCH5723,Doctor LLC,5411,True,Grocery,Private Limited,Kolkata,West Bengal,2023-04-08 00:00:00,True,ACTIVE,574.8,True
MCH8880,Hayer-Walia,4131,False,Retail - Other,Partnership,Jalandhar,Punjab,2023-04-08 11:08:14,False,ACTIVE,2616.91,False
MCH4944,"Pillai, Kurian and Sunder",5411,True,Grocery,Sole Proprietorship,Mumbai,Maharashtra,2023-04-08 22:00:12,True,ACTIVE,907.45,False
MCH8968,"Mukherjee,MorarandDesai",5411,False,Grocery,Individual,Amritsar,Punjab,2023-04-09 00:00:00,False,ACTIVE,8122.94,False
MCH8703,MODY GROUP,5999,True,Retail - Other,Partnership,Hyderabad,Telangana,2023-04-09 03:36:19,True,SUSPENDED,2908.51,False
MCH7190,Som-Kibe,5699,False,Apparel & Fashion,Private Limited,Lucknow,Uttar Pradesh,2023-04-09 07:24:49,False,ACTIVE,2254.41,False
MCH7465,Bhatt Group,5999,True,Retail - Other,Individual,Pune,Maharashtra,2023-04-10 00:00:00,True,ACTIVE,3040.67,False
MCH5208,mann inc,5411,False,Grocery,Private Limited,Hyderabad,Telangana,2023-04-10 08:46:00,False,SUSPENDED,1269.59,False
MCH9002,MANNE LTD,5311,True,Department Store,Partnership,Amritsar,Punjab,2023-04-11 00:00:00,True,ACTIVE,2336.66,False
MCH2902,"Narang, Varghese and Sur",4131,False,Transportation & Travel,Individual,Amritsar,Punjab,2023-04-11 16:20:00,False,ACTIVE,1675.0,False
MCH4250,"Mani, Roy and Manne",4131,False,Retail - Other,Private Limited,Bengaluru,Karnataka,2023-04-12 00:00:00,False,ACTIVE,77.0,False
MCH3666,Gera-Ranganathan,4131,False,Transportation & Travel,Partnership,Jaipur,Rajasthan,2023-04-12 00:00:00,False,ACTIVE,243.55,False
MCH9979,"Bandi, Gupta and Sarma",4131,False,Transportation & Travel,Private Limited,Ludhiana,Punjab,2023-04-13 00:00:00,False,BLOCKED,979.52,True
MCH1578,gala ltd,5999,False,Retail - Other,Individual,Bengaluru,Karnataka,2023-04-13 00:00:00,False,ACTIVE,446.42,False
MCH8259,Lall Group,5942,False,Books & Stationery,Sole Proprietorship,Jalandhar,Punjab,2023-04-13 00:00:00,False,ACTIVE,2667.52,False
MCH2903,Swamy-Parsa,5699,False,Apparel & Fashion,Individual,Mumbai,Maharashtra,2023-04-14 00:00:00,False,CLOSED,1218.16,False
MCH2830,"Joshi,ChaudhariandToor",5411,False,Grocery,Individual,Bengaluru,Karnataka,2023-04-15 14:55:00,False,ACTIVE,756.0,False
MCH3060,Deep-Tata,5311,False,Department Store,Individual,Amritsar,Punjab,2023-04-17 00:00:00,False,ACTIVE,2601.81,True
MCH7806,"Sahni, Bhavsar and Kaul",4131,True,Transportation & Travel,Private Limited,Hyderabad,Telangana,2023-04-17 00:00:00,True,ACTIVE,1046.19,False
MCH4355,Sur-Pandit,5699,False,Apparel & Fashion,Partnership,Lucknow,Uttar Pradesh,2023-04-18 00:00:00,True,ACTIVE,,False
MCH3896,"Bansal, Thakkar and Dar",5942,False,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2023-04-20 00:00:00,True,ACTIVE,,False
MCH9119,Dyal-Salvi,4814,False,Telecom & Mobile,Partnership,Chennai,Tamil Nadu,2023-04-20 00:00:00,False,ACTIVE,6428.96,False
MCH6865,Mander-Chakrabarti,7011,False,Hotel & Lodging,Private Limited,Mumbai,Maharashtra,2023-04-20 10:35:00,False,ACTIVE,465.56,True
MCH4994,"Uppal, Bawa and Gera",5812,False,Restaurants & Food Service,Sole Proprietorship,Delhi,Delhi,2023-04-21 00:00:00,False,ACTIVE,1710.0,False
MCH8842,"Bala, Pillai and Kala",5999,False,Retail - Other,Partnership,Amritsar,Punjab,2023-04-23 00:00:00,True,SUSPENDED,,False
MCH7862,Pandit-Ratti,5912,False,Pharmacy & Medical,Individual,Amritsar,Punjab,2023-04-23 00:00:00,False,ACTIVE,558.23,False
MCH1555,Raj LLC,5942,False,Books & Stationery,Individual,Pune,Maharashtra,2023-04-23 00:00:00,False,ACTIVE,602.0,False
MCH7341,VARUGHESE INC,7011,False,Hotel & Lodging,Partnership,Kolkata,West Bengal,2023-04-24 02:30:00,False,ACTIVE,3711.54,True
MCH1422,Merchant and Sons,5912,False,Pharmacy & Medical,Individual,Hyderabad,Telangana,2023-04-25 00:00:00,False,ACTIVE,4074.0,False
MCH2907,VARUGHESE-MANI,5912,False,Pharmacy & Medical,Sole Proprietorship,Chennai,Tamil Nadu,2023-04-25 00:00:00,False,ACTIVE,1106.0,False
MCH1730,Buch Ltd,5699,False,Apparel & Fashion,Individual,Kolkata,West Bengal,2023-04-25 00:00:00,False,ACTIVE,813.32,False
MCH3736,"Chanda, Bandi and Pandya",4814,False,Telecom & Mobile,Partnership,Hyderabad,Telangana,2023-04-25 00:48:36,False,ACTIVE,812.06,False
MCH9837,Raval-Aurora,5812,False,Restaurants & Food Service,Sole Proprietorship,Kolkata,West Bengal,2023-04-26 00:00:00,False,ACTIVE,2990.0,False
MCH2754,"Rastogi, Kamdar and Kumer",5912,False,Pharmacy & Medical,Sole Proprietorship,Chennai,Tamil Nadu,2023-04-27 00:00:00,False,ACTIVE,2871.91,False
MCH3044,Gupta PLC,5942,False,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2023-04-27 00:00:00,False,INACTIVE,582.54,False
MCH6144,Ravi-Dhingra,5912,False,Pharmacy & Medical,Private Limited,Hyderabad,Telangana,2023-04-28 00:00:00,False,ACTIVE,2686.0,False
MCH5203,"Goel, Mishra and Ram",4814,False,Telecom & Mobile,Sole Proprietorship,Bengaluru,Karnataka,2023-04-28 00:00:00,False,ACTIVE,3326.82,False
MCH4544,"Som, Deshmukh and Narang",5411,False,Grocery,Partnership,Bengaluru,Karnataka,2023-04-28 00:00:00,False,ACTIVE,4619.33,False
MCH4301,Thakur Inc,5942,False,Books & Stationery,Partnership,Delhi,Delhi,2023-04-29 06:39:16,False,ACTIVE,4449.0,False
MCH2213,"Dash,SoniandPalla",7011,False,Hotel & Lodging,Individual,Kolkata,West Bengal,2023-04-30 00:00:00,False,ACTIVE,4392.08,False
MCH1174,Mander-Kari,5411,False,Grocery,Partnership,Jalandhar,Punjab,2023-05-01 00:00:00,False,ACTIVE,1013.97,False
MCH7960,Comar-Ramesh,5411,False,Grocery,Sole Proprietorship,Amritsar,Punjab,2023-05-01 00:00:00,True,ACTIVE,,False
MCH9434,Srinivasan-Savant,5812,False,Restaurants & Food Service,Partnership,Chennai,Tamil Nadu,2023-05-01 21:28:13,True,ACTIVE,,False
MCH7419,Minhas Inc,5699,False,Apparel & Fashion,Individual,Bengaluru,Karnataka,2023-05-03 00:00:00,True,ACTIVE,,False
MCH9335,"Sarraf, Wable and Deshmukh",5912,False,Pharmacy & Medical,Individual,Amritsar,Punjab,2023-05-03 00:00:00,False,ACTIVE,399.0,False
MCH9521,"soni, bal and thaman",5699,False,Apparel & Fashion,Partnership,Ludhiana,Punjab,2023-05-04 07:18:00,False,CLOSED,155.0,False
MCH6517,"Vig, Sen and Kumar",5699,False,Apparel & Fashion,Sole Proprietorship,Delhi,Delhi,2023-05-05 00:00:00,False,ACTIVE,1024.93,False
MCH6990,Apte-Choudhary,4131,False,Transportation & Travel,Partnership,Bengaluru,Karnataka,2023-05-05 00:00:00,False,ACTIVE,3342.47,False
MCH8674,"Mani, Dutta and Issac",5812,False,Restaurants & Food Service,Private Limited,Chennai,Tamil Nadu,2023-05-05 15:05:33,True,ACTIVE,,False
MCH6748,Sathe Inc,5411,False,Grocery,Sole Proprietorship,Kolkata,West Bengal,2023-05-07 00:00:00,False,INACTIVE,1451.17,False
MCH6501,Ka1a-Garg,5699,True,Apparel & Fashion,Sole Proprietorship,Ludhiana,Punjab,2023-05-07 00:00:00,True,ACTIVE,471.98,False
MCH4385,Bera-S0m,5411,True,Grocery,Private Limited,Jalandhar,Punjab,2023-05-08 00:00:00,True,ACTIVE,2548.67,False
MCH2671,Mohanty-Chakrabarti,5999,False,Retail - Other,Partnership,Jalandhar,Punjab,2023-05-08 18:02:00,False,ACTIVE,1187.55,False
MCH1020,Garg-Kale,4131,False,Transportation & Travel,Sole Proprietorship,Amritsar,Punjab,2023-05-09 00:00:00,False,ACTIVE,1015.68,False
MCH2383,Dewan-Misra,4814,False,Telecom & Mobile,Sole Proprietorship,Ludhiana,Punjab,2023-05-09 17:41:00,False,ACTIVE,923.06,False
MCH1439,Chawla Ltd,5999,True,Retail - Other,Individual,Chennai,Tamil Nadu,2023-05-10 00:00:00,True,ACTIVE,6190.53,False
MCH4323,"Ben, Wagle and Shan",5812,False,Restaurants & Food Service,Sole Proprietorship,Chennai,Tamil Nadu,2023-05-11 05:53:16,True,SUSPENDED,,False
MCH5316,Madan Ltd,5311,False,Department Store,Individual,Kolkata,West Bengal,2023-05-11 17:42:55,False,ACTIVE,706.61,False
MCH7852,"Kapadia, K0nda and Luthra",7011,True,Hotel & Lodging,Sole Proprietorship,Chennai,Tamil Nadu,2023-05-12 06:13:06,True,SUSPENDED,4401.63,False
MCH8990,Konda-Comar,4131,False,Transportation & Travel,Private Limited,Bengaluru,Karnataka,2023-05-12 14:14:04,False,ACTIVE,273.69,False
MCH2098,Ranganathan-Chopra,4131,False,Transportation & Travel,Private Limited,Chennai,Tamil Nadu,2023-05-13 00:00:00,False,ACTIVE,4538.04,False
MCH4431,"Wali, Zachariah and Toor",5411,False,Grocery,Sole Proprietorship,Mumbai,Maharashtra,2023-05-13 00:00:00,False,BLOCKED,3595.68,False
MCH7108,Krishnan Group,5411,False,Grocery,Sole Proprietorship,Delhi,Delhi,2023-05-14 00:00:00,False,ACTIVE,567.27,False
MCH8131,Sekhon-Agrawal,5999,False,Retail - Other,Private Limited,Kolkata,West Bengal,2023-05-15 00:00:00,False,INACTIVE,5430.66,False
MCH6745,Chaudry PLC,7011,False,Hotel & Lodging,Individual,Lucknow,Uttar Pradesh,2023-05-16 00:00:00,False,INACTIVE,2605.91,False
MCH4884,"Reddy, Wason and Magar",4131,False,Transportation & Travel,Private Limited,Kolkata,West Bengal,2023-05-16 00:00:00,False,CLOSED,2421.0,False
MCH9867,Loyal and Sons,5699,False,Apparel & Fashion,Partnership,Pune,Maharashtra,2023-05-16 14:57:33,False,ACTIVE,1984.39,False
MCH5717,"Kuruvilla, Deol and Rama",5942,False,Books & Stationery,Sole Proprietorship,Jaipur,Rajasthan,2023-05-16 23:01:00,False,ACTIVE,8901.44,False
MCH2881,J0ha1 PLC,5812,True,Restaurants & Food Service,Partnership,Amritsar,Punjab,2023-05-16 23:44:00,True,ACTIVE,807.63,False
MCH9208,Lala-Tiwari,5942,False,Books & Stationery,Partnership,Amritsar,Punjab,2023-05-17 00:00:00,False,INACTIVE,338.09,False
MCH1400,Kapoor-Bhalla,5699,False,Apparel & Fashion,Partnership,Chennai,Tamil Nadu,2023-05-17 00:00:00,False,ACTIVE,913.08,False
MCH6002,Ch0kshi-Kibe,5699,False,Apparel & Fashion,Sole Proprietorship,Pune,Maharashtra,2023-05-17 16:17:04,False,ACTIVE,864.81,False
MCH6979,Nadig Ltd,5912,True,Pharmacy & Medical,Sole Proprietorship,Chennai,Tamil Nadu,2023-05-18 00:42:04,True,INACTIVE,640.32,False
MCH7384,Ahuja Group,5311,True,Department Store,Individual,Delhi,Delhi,2023-05-18 02:59:53,True,ACTIVE,1058.0,False
MCH2495,Solanki LLC,5942,True,Books & Stationery,Private Limited,Delhi,Delhi,2023-05-19 00:00:00,True,ACTIVE,1374.43,False
MCH5795,"Sunder, Bera and Srinivas",7011,False,Hotel & Lodging,Private Limited,Kolkata,West Bengal,2023-05-19 17:04:00,False,ACTIVE,167.0,False
MCH9743,Sahota-Krish,5942,False,Books & Stationery,Private Limited,Ludhiana,Punjab,2023-05-22 00:00:00,False,ACTIVE,873.78,False
MCH8978,TalwarandSons,5942,False,Books & Stationery,Sole Proprietorship,Mumbai,Maharashtra,2023-05-23 00:00:00,False,ACTIVE,4704.55,False
MCH2157,"Ramaswamy, Sundaram and Sachdev",4131,False,Transportation & Travel,Individual,Hyderabad,Telangana,2023-05-25 00:00:00,False,ACTIVE,1899.0,False
MCH4282,PINGLE LTD,5311,False,Retail - Other,Sole Proprietorship,Amritsar,Punjab,2023-05-26 08:14:58,False,ACTIVE,816.0,False
MCH2899,Sampath-Mannan,5812,False,Restaurants & Food Service,Individual,Bengaluru,Karnataka,2023-05-27 00:00:00,False,ACTIVE,379.53,True
MCH6547,"Gupta,DewanandNadig",5942,False,Books & Stationery,Individual,Hyderabad,Telangana,2023-05-27 00:00:00,False,INACTIVE,974.14,False
MCH1054,Cheema Ltd,5311,False,Department Store,Private Limited,Pune,Maharashtra,2023-05-27 00:00:00,False,ACTIVE,868.09,False
MCH2211,KRISHNAN-SIBAL,5942,False,Books & Stationery,Individual,Bengaluru,Karnataka,2023-05-28 18:32:06,False,ACTIVE,1189.37,False
MCH7087,Prashad LLC,5311,False,Department Store,Partnership,Chennai,Tamil Nadu,2023-05-29 00:00:00,False,ACTIVE,955.0,False
MCH5843,Wason and Sons,4814,False,Telecom & Mobile,Individual,Hyderabad,Telangana,2023-05-30 00:00:00,False,INACTIVE,1023.46,False
MCH5663,"goyal, brahmbhatt and raja",5912,False,Pharmacy & Medical,Individual,Ludhiana,Punjab,2023-05-31 00:00:00,False,SUSPENDED,2417.27,False
MCH8571,"Garde, Toor and Malhotra",4814,False,Telecom & Mobile,Partnership,Amritsar,Punjab,2023-05-31 00:00:00,False,ACTIVE,266.55,False
MCH6391,"SAXENA, SARMA AND MENON",5411,False,Grocery,Individual,Hyderabad,Telangana,2023-05-31 16:32:17,False,ACTIVE,337.0,False
MCH3123,"Hegde, Bahl and Comar",4131,True,Transportation & Travel,Private Limited,Delhi,Delhi,2023-06-01 00:00:00,True,ACTIVE,2133.64,False
MCH9897,Modi PLC,5699,False,Apparel & Fashion,Individual,Delhi,Delhi,2023-06-01 00:00:00,False,ACTIVE,1453.4,True
MCH5484,Vasa PLC,7011,False,Hotel & Lodging,Individual,Lucknow,Uttar Pradesh,2023-06-01 00:00:00,True,ACTIVE,,False
MCH1270,Tiwari and Sons,5311,False,Department Store,Private Limited,Hyderabad,Telangana,2023-06-02 14:56:50,False,ACTIVE,1107.02,False
MCH5401,Dave PLC,5311,False,Department Store,Partnership,Mumbai,Maharashtra,2023-06-03 00:00:00,False,ACTIVE,3231.0,False
MCH4165,nayar plc,5311,False,Department Store,Private Limited,Delhi,Delhi,2023-06-03 00:00:00,False,SUSPENDED,1388.15,False
MCH5545,Parikh-Raja,5942,False,Books & Stationery,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-06-04 00:00:00,False,ACTIVE,1144.37,False
MCH2613,"Grewal, Gade and Bhattacharyya",4814,False,Telecom & Mobile,Private Limited,Kolkata,West Bengal,2023-06-04 01:02:27,False,SUSPENDED,1066.15,False
MCH6795,"Hans, Majumdar and Mangat",5999,False,Retail - Other,Individual,Hyderabad,Telangana,2023-06-05 00:00:00,False,ACTIVE,1573.9,False
MCH8059,Kapadia PLC,4814,False,Telecom & Mobile,Sole Proprietorship,Mumbai,Maharashtra,2023-06-05 00:00:00,False,INACTIVE,263.96,False
MCH3353,sachar ltd,5942,False,Books & Stationery,Private Limited,Jalandhar,Punjab,2023-06-06 00:00:00,False,INACTIVE,446.0,False
MCH2425,SURI-KURIAN,5411,False,Grocery,Partnership,Ludhiana,Punjab,2023-06-06 04:11:03,False,ACTIVE,1800.35,False
MCH5599,Peri-Bhatti,5942,False,Books & Stationery,Individual,Mumbai,Maharashtra,2023-06-06 05:11:00,False,ACTIVE,8103.17,False
MCH7128,Agarwal Group,5912,False,Pharmacy & Medical,Private Limited,Jalandhar,Punjab,2023-06-06 20:54:00,False,ACTIVE,6405.9,False
MCH9032,Johal-Vaidya,5311,False,Department Store,Partnership,Mumbai,Maharashtra,2023-06-07 06:53:00,False,ACTIVE,821.89,False
MCH7196,Kurian-Trivedi,4814,False,Telecom & Mobile,Partnership,Jaipur,Rajasthan,2023-06-09 00:00:00,False,ACTIVE,1000.33,False
MCH4406,"Chand, Ahuja and Behl",7011,False,Hotel & Lodging,Private Limited,Pune,Maharashtra,2023-06-09 00:00:00,False,ACTIVE,3629.0,False
