complaint_id,txn_id,txn_id_valid_fk,user_id,user_id_valid_fk,merchant_id,merchant_id_valid_fk,transaction_timestamp,reported_timestamp,bank_response_timestamp,timestamps_logically_valid,reporting_delay_days,disputed_amount,disputed_amount_was_negative,disputed_amount_missing,reason_code,reason_code_raw,complaint_text,resolution_status,severity,channel
CBK0002712,TXN00006919,True,USR19070,False,MCH8672,True,2026-02-27 00:00:00,2026-02-28 10:57:53,2026-02-28 00:00:00,False,,3151.9,False,False,UNAUTHORIZED_TRANSACTION,UNAUTHORISED,Complaint received after multiple failed attempts.,IN_PROGRESS,LOW,CHATBOT
CBK0000480,TXN00086757,False,USR73796,True,MCH8391,True,2026-01-27 05:48:48,2026-02-02 00:00:00,2026-02-25 00:00:00,True,5.0,1161.24,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,CRITICAL,APP
CBK0002420,TXN00008321,True,USR20361,True,MCH3420,True,2026-01-03 00:00:00,2026-01-04 00:00:00,2026-01-17 02:37:00,True,1.0,535.96,False,False,SERVICE_NOT_DELIVERED,delivery issue,User claims account was compromised before transaction.,OPEN,LOW,CALL_CENTER
CBK0000958,TXN00001617,True,USR30500,False,MCH8058,True,2026-02-19 00:00:00,2026-02-20 21:55:40,2026-03-10 00:00:00,True,1.0,4597.83,False,False,GENERAL_DISPUTE,complaint,suspicious high-value payment disputed by customer.,CLOSED,HIGH,APP
CBK0001047,TXN00016988,True,USR13912,False,MCH5655,False,2026-02-25 00:00:00,2026-03-07 00:00:00,2026-03-15 14:47:00,True,10.0,,False,True,AMOUNT_MISMATCH,extra amount deducted,User claims account was compromised before transaction.,REJECTED,MEDIUM,CALL_CENTER
CBK0001922,TXN00008651,True,USR68820,True,MCH5076,False,2026-01-13 17:01:00,2026-01-18 20:01:00,2026-01-22 00:00:00,True,5.0,,False,True,AMOUNT_MISMATCH,extra amount deducted,User claims account was compromised before transaction. call dropped,IN_PROGRESS,MEDIUM,APP
CBK0000900,TXN00012289,True,USR71316,True,MCH8769,True,2026-01-12 18:30:00,2026-01-15 03:30:00,,True,2.0,5071.86,False,False,UNAUTHORIZED_TRANSACTION,unauth txn,User reports money deducted but merchant denies receiving payment.,RESOLVED,LOW,CHATBOT
CBK0000694,TXN00013258,True,USR41874,True,MCH7151,False,2026-03-28 02:05:31,2026-03-28 09:05:00,2026-03-31 00:00:00,True,0.0,6771.0,False,False,ACCOUNT_TAKEOVER,login compromised,Customer says amount was debited twice.,RESOLVED,MEDIUM,CALL_CENTER
CBK0002470,TXN00016541,True,USR51854,False,MCH2925,False,2026-03-05 00:00:00,2026-03-01 00:00:00,,False,,1089.44,False,False,ACCOUNT_TAKEOVER,Account Takeover,complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,IVR
CBK0002477,TXN00002165,True,USR81636,False,MCH5914,True,2026-01-31 00:00:00,2026-02-03 00:00:00,,True,3.0,1048.77,False,False,DUPLICATE_DEBIT,Duplicate Debit,Customer complaint text unclear due to poor call center notes. call dropped,REJECTED,MEDIUM,IVR
CBK0000197,TXN00003861,True,USR66175,True,MCH7332,True,2026-01-10 00:00:00,2026-01-21 00:00:00,2026-01-26 01:48:00,True,11.0,792.03,False,False,SERVICE_NOT_DELIVERED,item not received,Customer says amount was debited twice.,PENDING_BANK,CRITICAL,IVR
CBK0002637,TXN00001839,True,USR69852,True,MCH4722,False,2026-01-07 00:00:00,2026-01-08 00:00:00,2026-01-30 00:00:00,True,1.0,1071.92,False,False,AMOUNT_MISMATCH,extra amount deducted,User reports money deducted but merchant denies receiving payment.,REJECTED,MEDIUM,IVR
CBK0000189,TXN00016753,True,USR71099,False,MCH5189,False,2026-03-11 00:00:00,2026-03-13 00:00:00,2026-03-31 00:00:00,True,2.0,390.5,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,Merchant service was not delivered after payment.,IN_PROGRESS,LOW,IVR
CBK0002413,TXN00012907,True,USR20360,False,MCH3281,True,2026-03-28 23:07:22,2026-04-08 00:00:00,,True,10.0,,False,True,FRAUD_SUSPECTED,Fraud Suspected,user claims account was compromised before transaction.,REJECTED,LOW,IVR
CBK0002078,TXN00013096,True,USR13449,False,MCH5614,False,2026-03-25 00:00:00,2026-03-26 21:45:47,2026-04-25 21:45:47,True,1.0,8307.14,False,False,SERVICE_NOT_DELIVERED,delivery issue,User says UPI PIN was not entered by them. details missing,REJECTED,CRITICAL,CHATBOT
CBK0001303,TXN00010018,True,USR33354,True,MCH2266,True,2026-01-05 21:41:53,2026-01-11 00:00:00,2026-01-22 00:00:00,True,5.0,,False,True,ACCOUNT_TAKEOVER,Account Takeover,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,PENDING_BANK,LOW,EMAIL
CBK0000502,TXN00008686,True,USR99756,False,MCH7813,False,2026-01-31 00:00:00,2026-02-08 00:00:00,2026-02-12 11:23:00,True,8.0,969.45,True,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Complaint received after multiple failed attempts. details missing,IN_PROGRESS,LOW,CHATBOT
CBK0001312,TXN00000939,True,USR61151,False,MCH2302,True,2026-03-25 00:00:00,2026-03-26 13:58:00,2026-04-03 00:00:00,True,1.0,3776.84,False,False,SERVICE_NOT_DELIVERED,item not received,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,MEDIUM,APP
CBK0002722,TXN00008498,True,USR48374,True,MCH8230,False,2026-02-01 00:00:00,2026-02-16 00:00:00,,True,15.0,2342.66,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,Payment made to unknown merchant as per customer statement.,PENDING_BANK,LOW,IVR
CBK0002180,TXN00006743,True,USR42798,False,MCH5884,True,2026-01-19 09:16:00,2026-01-21 00:00:00,2026-02-12 00:00:00,True,1.0,,False,True,SERVICE_NOT_DELIVERED,service failed,Customer complaint text unclear due to poor call center notes.,OPEN,MEDIUM,CHATBOT
CBK0001816,TXN00015001,True,USR18056,True,MCH5439,False,2026-01-28 22:09:00,2026-01-31 00:00:00,2026-02-24 00:00:00,True,2.0,,False,True,SERVICE_NOT_DELIVERED,merchant service issue,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,IN_PROGRESS,CRITICAL,BRANCH
CBK0002481,TXN00007235,True,USR46308,False,MCH7175,False,2026-02-05 00:00:00,2026-02-05 22:26:56,2026-02-27 00:00:00,True,0.0,1820.07,False,False,ACCOUNT_TAKEOVER,account hacked,Customer complaint text unclear due to poor call center notes. details missing,CLOSED,LOW,BRANCH
CBK0002505,TXN00001789,True,USR80522,False,MCH9097,False,2026-01-29 00:00:00,2026-02-01 00:00:00,2026-02-14 07:52:00,True,3.0,3163.91,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,User reports money deducted but merchant denies receiving payment.,CLOSED,LOW,IVR
CBK0002053,TXN00001807,True,USR20076,False,MCH6717,False,2026-03-03 11:20:09,,2026-04-04 22:20:00,True,,,False,True,UNAUTHORIZED_TRANSACTION,not done by me,Complaint received after multiple failed attempts.,IN_PROGRESS,LOW,CHATBOT
CBK0001042,TXN00008638,True,USR63231,True,MCH1737,False,2026-03-30 07:31:00,2026-04-06 00:00:00,2026-05-01 00:00:00,True,6.0,1056.33,False,False,SERVICE_NOT_DELIVERED,not delivered,Payment made to unknown merchant as per customer statement.,OPEN,LOW,BRANCH
CBK0002382,TXN00016574,True,USR34643,False,MCH1066,False,2026-01-25 00:00:00,2026-02-01 00:00:00,2026-02-07 11:12:20,True,7.0,2828.9,False,False,GENERAL_DISPUTE,Customer Dispute,Customer says amount was debited twice.,RESOLVED,MEDIUM,EMAIL
CBK0001733,TXN00011566,True,USR90212,True,MCH4811,True,2026-02-22 00:00:00,2026-02-25 00:00:00,2026-03-01 00:00:00,True,3.0,248.1,False,False,FRAUD_SUSPECTED,suspicious transaction,Merchant service was not delivered after payment.,PENDING_BANK,CRITICAL,CHATBOT
CBK0000660,TXN00008654,True,USR14580,False,MCH7394,True,2026-01-20 00:00:00,2026-01-23 00:00:00,2026-01-25 03:57:35,True,3.0,3655.6,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,user claims account was compromised before transaction.,OPEN,HIGH,BRANCH
CBK0000218,TXN00002930,True,USR27533,True,MCH9381,False,2026-03-28 16:07:00,2026-03-30 00:00:00,2026-04-13 00:00:00,True,1.0,1968.12,False,False,GENERAL_DISPUTE,Customer Dispute,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,PENDING_BANK,LOW,IVR
CBK0002688,TXN00016086,True,USR48363,False,MCH5076,False,2026-03-27 10:48:00,2026-04-06 00:00:00,2026-04-10 00:00:00,True,9.0,756.07,False,False,UNAUTHORIZED_TRANSACTION,not done by me,Merchant service was not delivered after payment.,OPEN,HIGH,CHATBOT
CBK0000079,TXN00000789,True,USR54133,False,MCH8683,False,2026-02-23 18:15:33,2026-02-26 00:00:00,2026-03-08 11:15:00,True,2.0,7945.0,False,False,ACCOUNT_TAKEOVER,account hacked,Payment made to unknown merchant as per customer statement.,OPEN,HIGH,IVR
CBK0001734,TXN00004267,True,USR92771,True,MCH5698,True,2026-02-01 00:00:00,2026-02-04 00:00:00,2026-02-22 00:00:00,True,3.0,3750.2,False,False,SERVICE_NOT_DELIVERED,service failed,Customer says amount was debited twice.,PENDING_BANK,LOW,IVR
CBK0000420,TXN00012872,True,USR39569,True,MCH7219,True,2026-01-18 15:00:47,2026-01-19 00:00:00,2026-01-20 11:00:00,True,0.0,4857.19,False,False,ACCOUNT_TAKEOVER,account hacked,merchant service was not delivered after payment.,IN_PROGRESS,HIGH,APP
CBK0001750,TXN00009063,True,USR58335,False,MCH4473,False,2026-01-14 00:00:00,2026-01-15 00:00:00,2026-01-23 00:00:00,True,1.0,91.6,False,False,FRAUD_SUSPECTED,scam,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,IN_PROGRESS,LOW,CHATBOT
CBK0001185,TXN00000818,True,USR41564,False,MCH5530,False,2026-03-30 00:00:00,,2026-04-12 00:00:00,True,,1592.73,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,complaint received after multiple failed attempts.,RESOLVED,LOW,BRANCH
CBK0002457,TXN00014853,True,USR16306,True,MCH6850,False,2026-02-02 00:00:00,2026-02-10 00:00:00,2026-02-22 00:00:00,True,8.0,415.04,False,False,FRAUD_SUSPECTED,FRAUD,user reports money deducted but merchant denies receiving payment.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0001775,TXN00001597,True,USR33934,True,MCH8773,False,2026-03-15 10:02:06,2026-03-21 05:02:00,2026-04-17 00:00:00,True,5.0,13348.89,False,False,SERVICE_NOT_DELIVERED,service failed,Complaint received after multiple failed attempts.,PENDING_BANK,CRITICAL,CHATBOT
CBK0001338,TXN00008410,True,USR54797,True,MCH3300,False,2026-01-20 08:42:27,2026-01-30 00:00:00,2026-02-14 10:42:27,True,9.0,896.23,False,False,GENERAL_DISPUTE,complaint,Customer says amount was debited twice. NA,CLOSED,MEDIUM,BRANCH
CBK0000599,TXN00007573,True,USR52697,False,MCH5655,False,2026-02-24 14:14:20,2026-03-01 16:14:00,,True,5.0,10313.56,False,False,AMOUNT_MISMATCH,Wrong Amount,User says UPI PIN was not entered by them. details missing,RESOLVED,LOW,CHATBOT
CBK0000865,TXN00005760,True,USR36182,False,MCH2554,False,2026-03-28 00:00:00,2026-03-29 00:00:00,,True,1.0,,False,True,AMOUNT_MISMATCH,incorrect amount,merchant service was not delivered after payment.,REJECTED,MEDIUM,EMAIL
CBK0000914,TXN00001042,True,USR12183,False,MCH7351,False,2026-03-02 00:00:00,2026-03-05 00:00:00,2026-03-31 00:00:00,True,3.0,1526.17,False,False,FRAUD_SUSPECTED,fraud,Payment made to unknown merchant as per customer statement. call dropped,PENDING_BANK,HIGH,BRANCH
CBK0001726,TXN00001821,True,USR85403,False,MCH4473,False,2026-03-10 00:00:00,2026-03-15 00:00:00,2026-04-07 15:22:15,True,5.0,12679.09,False,False,GENERAL_DISPUTE,customer issue,Suspicious high-value payment disputed by customer.,RESOLVED,MEDIUM,CHATBOT
CBK0001477,TXN00009790,True,USR72887,False,MCH3200,False,2026-03-16 00:00:00,2026-04-01 00:00:00,,True,16.0,996.46,False,False,SERVICE_NOT_DELIVERED,item not received,User says UPI PIN was not entered by them. details missing,OPEN,CRITICAL,IVR
CBK0001295,TXN00016726,True,USR89004,True,MCH8117,False,2026-02-21 00:00:00,2026-02-22 00:00:00,,True,1.0,2235.82,False,False,GENERAL_DISPUTE,DUP_DEBIT,Customer says amount was debited twice.,RESOLVED,HIGH,EMAIL
CBK0002703,TXN00019588,True,USR14075,False,MCH4041,True,2026-01-14 23:39:02,2026-01-25 00:00:00,2026-02-10 14:39:02,True,10.0,,False,True,GENERAL_DISPUTE,complaint,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,CLOSED,MEDIUM,CHATBOT
CBK0002473,TXN00000154,True,USR28902,False,MCH1260,True,2026-02-05 15:50:37,2026-02-06 00:00:00,,True,0.0,2025.66,False,False,FRAUD_SUSPECTED,FRAUD,User says UPI PIN was not entered by them.,CLOSED,LOW,IVR
CBK0001392,,False,USR33175,False,MCH7321,True,,2026-03-26 00:00:00,,True,,5482.08,False,False,GENERAL_DISPUTE,customer issue,Customer says transaction was not authorized.,REJECTED,LOW,CHATBOT
CBK0002117,TXN00006808,True,USR74813,False,MCH2757,True,2026-02-25 00:00:00,2026-02-26 00:00:00,,True,1.0,8430.86,False,False,SERVICE_NOT_DELIVERED,Merchant Not Delivered,Complaint received after multiple failed attempts.,IN_PROGRESS,HIGH,CALL_CENTER
CBK0001739,TXN00013116,True,USR38088,False,MCH8068,True,,2026-02-22 00:00:00,2026-02-22 20:32:19,True,,1464.53,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,Customer complaint text unclear due to poor call center notes.,CLOSED,MEDIUM,APP
CBK0002665,TXN00001173,True,USR21421,False,MCH3004,False,2026-02-24 16:17:15,2026-03-04 00:00:00,2026-03-08 00:00:00,True,7.0,1898.31,True,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Customer says amount was debited twice.,CLOSED,MEDIUM,APP
CBK0002276,TXN00012334,True,USR12381,False,MCH9291,True,2026-03-16 09:05:00,2026-03-19 18:05:30,2026-03-25 18:05:30,True,3.0,1521.74,False,False,SERVICE_NOT_DELIVERED,delivery issue,Suspicious high-value payment disputed by customer.,PENDING_BANK,HIGH,CALL_CENTER
CBK0002063,,False,USR49752,True,MCH9689,False,,2026-02-08 08:29:00,2026-02-18 08:29:00,True,,2009.64,False,False,AMOUNT_MISMATCH,incorrect amount,User says UPI PIN was not entered by them.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0002620,TXN00011524,True,USR26051,False,MCH4344,False,2026-02-11 00:00:00,2026-02-14 00:00:00,2026-02-14 00:00:00,True,3.0,3021.0,False,False,AMOUNT_MISMATCH,incorrect amount,Payment made to unknown merchant as per customer statement.,RESOLVED,LOW,APP
CBK0001539,TXN00060420,False,USR95104,False,MCH5264,False,2026-03-17 00:00:00,2026-03-19 00:00:00,2026-03-29 02:14:00,True,2.0,1505.75,False,False,DUPLICATE_DEBIT,double debit,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,IN_PROGRESS,MEDIUM,IVR
CBK0001846,TXN00008496,True,USR13261,False,MCH8062,True,2026-03-13 23:44:00,2026-03-14 00:00:00,2026-03-24 00:00:00,True,0.0,2662.81,True,False,SERVICE_NOT_DELIVERED,delivery issue,Customer says amount was debited twice.,CLOSED,LOW,CHATBOT
CBK0000072,TXN00004747,True,USR48250,False,MCH3100,False,2026-01-28 00:00:00,2026-01-30 00:00:00,2026-02-17 00:00:00,True,2.0,11808.21,False,False,AMOUNT_MISMATCH,extra amount deducted,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,PENDING_BANK,MEDIUM,CALL_CENTER
CBK0001511,TXN00013557,True,USR53356,True,MCH4473,False,2026-02-19 00:00:00,2026-02-19 00:00:00,2026-03-03 00:00:00,True,0.0,5693.78,False,False,SERVICE_NOT_DELIVERED,delivery issue,Customer says transaction was not authorized.,OPEN,LOW,IVR
CBK0001413,TXN00017513,True,USR39726,False,MCH5273,False,2026-01-22 00:00:00,2026-01-28 00:00:00,2026-02-25 00:00:00,True,6.0,24586.31,False,False,UNAUTHORIZED_TRANSACTION,UNAUTHORISED,Customer complaint text unclear due to poor call center notes.,CLOSED,LOW,APP
CBK0000508,TXN00001829,True,USR40362,False,MCH3161,True,2026-01-09 04:04:00,2026-01-11 00:00:00,2026-01-21 00:00:00,True,1.0,3042.0,False,False,ACCOUNT_TAKEOVER,ATO,User claims account was compromised before txn.,PENDING_BANK,HIGH,CALL_CENTER
CBK0001328,TXN00010089,True,USR22644,True,MCH2208,False,2026-03-10 00:00:00,2026-03-13 10:52:00,,True,3.0,,False,True,AMOUNT_MISMATCH,extra amount deducted,Customer says amount was debited twice.,IN_PROGRESS,LOW,CHATBOT
CBK0001995,TXN00000490,True,USR75856,True,MCH9865,True,2026-01-11 00:00:00,2026-01-16 17:52:00,,True,5.0,3134.07,False,False,AMOUNT_MISMATCH,Wrong Amount,Customer complaint text unclear due to poor call center notes.,RESOLVED,LOW,CALL_CENTER
CBK0001170,TXN00012807,True,USR97772,True,MCH1838,True,2026-03-26 00:00:00,2026-03-27 18:57:00,2026-04-02 00:00:00,True,1.0,122.0,False,False,SERVICE_NOT_DELIVERED,Merchant Not Delivered,Customer says amount was debited twice.,OPEN,LOW,IVR
CBK0002275,TXN00002106,True,USR75120,False,MCH3728,False,2026-01-24 13:15:51,2026-01-24 00:00:00,2026-02-20 00:00:00,False,,3875.59,True,False,UNAUTHORIZED_TRANSACTION,UNAUTHORISED,Complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,APP
CBK0002706,TXN00012918,True,USR27107,True,MCH6044,True,,,2026-02-04 00:00:00,True,,2316.9,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,merchant service was not delivered after payment.,CLOSED,MEDIUM,CHATBOT
CBK0001935,TXN00012027,True,USR97416,False,MCH5463,False,2026-01-13 00:00:00,2026-01-15 00:00:00,2026-02-13 00:00:00,True,2.0,1274.02,True,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Payment made to unknown merchant as per customer statement.,RESOLVED,LOW,BRANCH
CBK0001749,TXN00000318,True,USR51808,True,MCH7982,True,2026-01-29 15:34:00,2026-03-16 00:00:00,2026-03-25 00:00:00,True,45.0,,False,True,GENERAL_DISPUTE,Customer Dispute,Payment made to unknown merchant as per customer statement.,OPEN,LOW,APP
CBK0001333,TXN00003302,True,USR97772,True,MCH2026,False,2026-03-23 00:00:00,2026-04-02 16:40:00,,True,10.0,1169.68,False,False,DUPLICATE_DEBIT,Duplicate Debit,Payment made to unknown merchant as per cust statement.,CLOSED,MEDIUM,IVR
CBK0002118,TXN00008403,True,USR17197,True,MCH4473,False,2026-01-06 00:00:00,2026-01-17 11:54:07,2026-01-29 11:54:07,True,11.0,1117.0,False,False,UNAUTHORIZED_TRANSACTION,unauth txn,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,PENDING_BANK,MEDIUM,EMAIL
CBK0002353,TXN00017005,True,USR93920,False,MCH5156,True,2026-03-01 06:38:00,2026-03-31 21:38:30,2026-04-03 00:00:00,True,30.0,10880.54,False,False,SERVICE_NOT_DELIVERED,Merchant Not Delivered,Customer says amount was debited twice.,OPEN,MEDIUM,CHATBOT
CBK0001855,TXN00003379,True,USR73010,False,MCH6457,False,2026-03-26 11:09:24,2026-03-28 11:09:00,2026-04-20 11:09:24,True,1.0,5587.77,False,False,DUPLICATE_DEBIT,charged twice,Customer says transaction was not authorized.,PENDING_BANK,CRITICAL,APP
CBK0001165,TXN00010766,True,USR24002,True,MCH2065,False,2026-01-01 23:56:29,,2026-01-20 00:00:00,True,,2510.0,False,False,GENERAL_DISPUTE,DUP_DEBIT,suspicious high-value payment disputed by customer.,IN_PROGRESS,LOW,BRANCH
CBK0001055,TXN00016717,True,USR80656,True,MCH8828,True,2026-01-27 00:00:00,,2026-02-16 15:46:43,True,,3272.08,False,False,SERVICE_NOT_DELIVERED,delivery issue,suspicious high-value payment disputed by customer.,OPEN,MEDIUM,CALL_CENTER
CBK0001352,TXN00010946,True,USR94542,True,MCH6061,True,2026-03-25 00:00:00,2026-03-29 02:21:00,,True,4.0,562.29,False,False,GENERAL_DISPUTE,DUP_DEBIT,user claims account was compromised before transaction.,CLOSED,HIGH,IVR
CBK0002596,TXN00013632,True,USR34733,False,MCH8154,True,2026-01-08 00:00:00,,2026-01-18 15:45:36,True,,1178.89,False,False,FRAUD_SUSPECTED,scam,Payment made to unknown merchant as per customer statement.,PENDING_BANK,MEDIUM,CHATBOT
CBK0000781,TXN00004717,True,USR34703,False,MCH2065,False,2026-01-11 05:47:02,2026-01-21 15:47:02,2026-01-25 00:00:00,True,10.0,22390.0,False,False,SERVICE_NOT_DELIVERED,service failed,Complaint received after multiple failed attempts.,PENDING_BANK,HIGH,EMAIL
CBK0000961,TXN00012729,True,USR13686,True,MCH2588,True,2026-02-20 00:00:00,2026-02-23 04:28:02,2026-03-19 00:00:00,True,3.0,1232.87,False,False,SERVICE_NOT_DELIVERED,service failed,Complaint received after multiple failed attempts.,PENDING_BANK,LOW,CALL_CENTER
CBK0002281,TXN00016639,True,USR51332,False,MCH6850,False,2026-03-04 00:00:00,2026-03-04 00:00:00,2026-03-25 21:38:11,True,0.0,2539.68,False,False,SERVICE_NOT_DELIVERED,merchant service issue,User says UPI PIN was not entered by them.,PENDING_BANK,HIGH,APP
CBK0002131,TXN00005025,True,USR12936,False,MCH9937,True,2026-02-28 00:00:00,2026-03-05 18:25:00,2026-03-25 00:00:00,True,5.0,1283.51,False,False,AMOUNT_MISMATCH,extra amount deducted,User claims account was compromised before transaction. NA,RESOLVED,LOW,IVR
CBK0001802,TXN00015492,True,USR31275,True,MCH4473,False,2026-01-22 00:00:00,2026-01-25 02:09:52,2026-02-04 02:09:52,True,3.0,2618.19,False,False,AMOUNT_MISMATCH,incorrect amount,Customer says transaction was not authorized.,IN_PROGRESS,HIGH,CHATBOT
CBK0002066,TXN00014413,True,USR86472,True,MCH3992,False,2026-03-29 00:00:00,2026-04-01 21:21:33,,True,3.0,,False,True,AMOUNT_MISMATCH,amount mismatch,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,LOW,IVR
CBK0002774,TXN00007924,True,USR36664,True,MCH6959,True,2026-01-01 00:00:00,2026-01-02 00:00:00,2026-01-15 00:00:00,True,1.0,2197.57,False,False,ACCOUNT_TAKEOVER,login compromised,User reports money deducted but merchant denies receiving payment.,RESOLVED,MEDIUM,APP
CBK0000916,TXN00017437,True,USR25761,False,MCH9926,False,2026-01-11 00:00:00,,2026-02-03 20:32:00,True,,,False,True,ACCOUNT_TAKEOVER,login compromised,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,IN_PROGRESS,MEDIUM,APP
